time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,time_stats.moe_grouped_gemm.count,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,model_architecture_profile,quant_signature
0.005639000000000001,0.005639000000000001,0.005639000000000001,0.005639000000000001,0.0,1,0.007879,0.007879,0.007879,0.007879,0.0,1,0.008438,0.008438,0.008438,0.008438,0.0,1,0.188197,0.199356,0.1931667,0.19257649999999998,0.002684402020935016,20,29,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,232,0.375,1.8125,1.8125,0.8359375,0.0,0.7191949522280762,2.7586206896551726,6.556142475098113,0.3966190732758621,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.007679,0.007679,0.007679,0.007679,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.18715600000000002,0.202877,0.19034675,0.18911699999999998,0.0036057902306567973,20,29,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,232,0.375,1.8125,1.8125,0.828125,0.0,0.7191949522280762,3.310344827586207,6.553319104302339,0.3933863146551724,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005719,0.005719,0.005719,0.005719,0.0,1,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.0,1,0.008318,0.008318,0.008318,0.008318,0.0,1,0.18223599999999998,0.196956,0.18737275,0.186837,0.003110245679604749,20,28,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,224,0.375,1.75,1.75,0.8046875,0.0,0.7525466966323384,3.4285714285714284,6.507306334235844,0.4139229910714286,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.19007600000000002,0.201077,0.19350274999999997,0.19277699999999998,0.0027701792699209916,20,28,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,224,0.375,1.75,1.75,0.8359375,0.0,0.7284313590846835,2.857142857142857,6.550496387856426,0.3996930803571428,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005719,0.005719,0.005719,0.005719,0.0,1,0.008119,0.008119,0.008119,0.008119,0.0,1,0.008278,0.008278,0.008278,0.008278,0.0,1,0.185637,0.19499699999999998,0.1899807,0.189177,0.002825163112105212,20,28,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,224,0.375,1.75,1.75,0.8203125,0.0,0.7319250547113999,3.4285714285714284,6.538082463586152,0.39990234375,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008199,0.008199,0.008199,0.008199,0.0,1,0.008318,0.008318,0.008318,0.008318,0.0,1,0.181757,0.194517,0.18677670000000002,0.186376,0.0034335154302842447,20,27,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,216,0.375,1.6875,1.6875,0.796875,0.0,0.7865466882072334,3.5555555555555554,6.47499863099045,0.43084490740740744,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.18427600000000002,0.192717,0.18854675,0.188377,0.0023856796070512052,20,27,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,216,0.375,1.6875,1.6875,0.8125,0.0,0.75812924038736,2.962962962962963,6.510529057037037,0.4154369212962963,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.0055190000000000005,0.0055190000000000005,0.0055190000000000005,0.0055190000000000005,0.0,1,0.008119,0.008119,0.008119,0.008119,0.0,1,0.008278,0.008278,0.008278,0.008278,0.0,1,0.183196,0.19155700000000003,0.1866507,0.186677,0.0024419051189593743,20,27,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,216,0.375,1.6875,1.6875,0.8046875,0.0,0.7508568493597516,3.5555555555555554,6.512097096085592,0.40943287037037046,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005759,0.005759,0.005759,0.005759,0.0,1,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.0,1,0.008318,0.008318,0.008318,0.008318,0.0,1,0.179797,0.189637,0.1833767,0.181877,0.0031395382160438806,20,26,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,208,0.375,1.625,1.625,0.78125,0.0,0.8067760370539627,3.6923076923076925,6.449519844754402,0.4395282451923077,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008119,0.008119,0.008119,0.008119,0.0,1,0.008318,0.008318,0.008318,0.008318,0.0,1,0.181197,0.194717,0.18476469999999998,0.183437,0.003265212552040063,20,26,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,208,0.375,1.625,1.625,0.7890625,0.0,0.7844645405527361,3.076923076923077,6.471899758335844,0.4296123798076923,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.0,1,0.008438,0.008438,0.008438,0.008438,0.0,1,0.180517,0.192677,0.18533875,0.1847765,0.003578250855865193,20,26,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,208,0.375,1.625,1.625,0.796875,0.0,0.7730673554708377,3.6923076923076925,6.491674440697858,0.41744290865384626,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005719,0.005719,0.005719,0.005719,0.0,1,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.17851600000000004,0.187717,0.18204275,0.180817,0.002993273657302318,20,25,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,200,0.375,1.5625,1.5625,0.7734375,0.0,0.8148619514985345,3.84,6.436544801192475,0.4442187500000001,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.178557,0.18771600000000002,0.18228475,0.182117,0.0023648036255680964,20,25,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,200,0.375,1.5625,1.5625,0.7734375,0.0,0.8029943959953892,3.2,6.44422283395828,0.44015625,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008398999999999998,0.008398999999999998,0.008398999999999998,0.008398999999999998,0.0,1,0.008358,0.008358,0.008358,0.008358,0.0,1,0.178396,0.19335700000000003,0.18326274999999997,0.18273650000000002,0.0036549540609288177,20,25,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,200,0.375,1.5625,1.5625,0.78125,0.0,0.7787168933572715,3.84,6.474788503615095,0.420625,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005639000000000001,0.005639000000000001,0.005639000000000001,0.005639000000000001,0.0,1,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.176757,0.18939700000000004,0.18028474999999997,0.179337,0.0030038761937703183,20,24,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,192,0.375,1.5,1.5,0.765625,0.0,0.8333333333333334,4.0,6.4185432157324716,0.45060221354166674,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.0,1,0.008278,0.008278,0.008278,0.008278,0.0,1,0.17671699999999999,0.182916,0.18005079999999998,0.18029650000000003,0.0019994483639244145,20,24,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,192,0.375,1.5,1.5,0.7578125,0.0,0.82915619758885,3.3333333333333335,6.410159671628036,0.45418294270833326,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.0058390000000000004,0.0058390000000000004,0.0058390000000000004,0.0058390000000000004,0.0,1,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.179117,0.196517,0.18345675,0.1825565,0.0037766395363470952,20,24,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,192,0.375,1.5,1.5,0.78125,0.0,0.7817359599705717,3.3333333333333335,6.470830194920049,0.424560546875,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599000000000001,0.005599000000000001,0.005599000000000001,0.005599000000000001,0.0,1,0.008439,0.008439,0.008439,0.008439,0.0,1,0.008518,0.008518,0.008518,0.008518,0.0,1,0.176317,0.188316,0.18056480000000003,0.179937,0.0031300772131051327,20,23,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,184,0.375,1.4375,1.4375,0.7578125,0.0,0.837450447141662,3.4782608695652173,6.407814778382578,0.4538892663043479,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599000000000001,0.005599000000000001,0.005599000000000001,0.005599000000000001,0.0,1,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.008079000000000001,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.167837,0.18107700000000002,0.1739348,0.17361700000000002,0.002970840177458222,20,23,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,184,0.375,1.4375,1.4375,0.7265625,0.0,0.8553180683872175,3.4782608695652173,6.362214998485564,0.46959918478260865,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005759,0.005759,0.005759,0.005759,0.0,1,0.007999,0.007999,0.007999,0.007999,0.0,1,0.008278,0.008278,0.008278,0.008278,0.0,1,0.175517,0.18955700000000003,0.17974075000000003,0.17973699999999998,0.003205306878833914,20,23,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,184,0.375,1.4375,1.4375,0.7578125,0.0,0.8005196799792159,2.782608695652174,6.434954552617597,0.4372452445652173,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005639000000000001,0.005639000000000001,0.005639000000000001,0.005639000000000001,0.0,1,0.008359,0.008359,0.008359,0.008359,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.172316,0.180197,0.17691874999999999,0.176997,0.002276691719908517,20,22,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,176,0.375,1.375,1.375,0.7421875,0.0,0.8528028654224418,3.6363636363636362,6.383877751062941,0.4606711647727273,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599000000000001,0.005599000000000001,0.005599000000000001,0.005599000000000001,0.0,1,0.008119,0.008119,0.008119,0.008119,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.16475700000000001,0.17619700000000002,0.16825275,0.16755650000000002,0.0028594517284787333,20,22,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,176,0.375,1.375,1.375,0.703125,0.0,0.8766955237266323,3.6363636363636362,6.324841617561735,0.48046875,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005639000000000001,0.005639000000000001,0.005639000000000001,0.005639000000000001,0.0,1,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.0,1,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.0,1,0.17003700000000002,0.181197,0.17510075000000005,0.175037,0.003347774811348575,20,22,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,176,0.375,1.375,1.375,0.7265625,0.0,0.8232168307397653,2.909090909090909,6.389523878738968,0.4501953125,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.0055190000000000005,0.0055190000000000005,0.0055190000000000005,0.0055190000000000005,0.0,1,0.008199,0.008199,0.008199,0.008199,0.0,1,0.008238,0.008238,0.008238,0.008238,0.0,1,0.168876,0.17891700000000002,0.17316080000000003,0.17351700000000003,0.002637330043813258,20,21,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,168,0.375,1.3125,1.3125,0.71875,0.0,0.8870445719141503,3.8095238095238093,6.338550647880419,0.47609747023809534,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005879,0.005879,0.005879,0.005879,0.0,1,0.008119,0.008119,0.008119,0.008119,0.0,1,0.008278,0.008278,0.008278,0.008278,0.0,1,0.163757,0.178037,0.16793075000000002,0.167216,0.0033438533441973767,20,21,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,168,0.375,1.3125,1.3125,0.6953125,0.0,0.8921425711997711,3.8095238095238093,6.307924177577091,0.48558407738095233,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005719,0.005719,0.005719,0.005719,0.0,1,0.008558999999999999,0.008558999999999999,0.008558999999999999,0.008558999999999999,0.0,1,0.008198,0.008198,0.008198,0.008198,0.0,1,0.16611599999999999,0.174597,0.16935875,0.16857650000000002,0.0028009207749417017,20,21,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,168,0.375,1.3125,1.3125,0.703125,0.0,0.861101967620244,3.0476190476190474,6.3383968887253435,0.4709821428571428,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005639000000000001,0.005639000000000001,0.005639000000000001,0.005639000000000001,0.0,1,0.007999,0.007999,0.007999,0.007999,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.166476,0.17727600000000002,0.16928875000000002,0.168637,0.0024679712695856114,20,20,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,160,0.375,1.25,1.25,0.6953125,0.0,0.9219544457292888,4.0,6.2880332342229375,0.49492187499999996,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005719,0.005719,0.005719,0.005719,0.0,1,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.008159000000000001,0.0,1,0.008438,0.008438,0.008438,0.008438,0.0,1,0.164476,0.17591700000000002,0.16888675000000003,0.168597,0.0028503286104412623,20,20,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,160,0.375,1.25,1.25,0.6953125,0.0,0.8717797887081348,3.2,6.324747627850809,0.4740234375000001,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599000000000001,0.005599000000000001,0.005599000000000001,0.005599000000000001,0.0,1,0.008359,0.008359,0.008359,0.008359,0.0,1,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.0,1,0.161957,0.17019700000000001,0.16531875,0.1647165,0.002193858060016651,20,20,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,160,0.375,1.25,1.25,0.6875,0.0,0.8774964387392122,3.2,6.312247627884235,0.4776367187499999,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599000000000001,0.005599000000000001,0.005599000000000001,0.005599000000000001,0.0,1,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.0,1,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.008317999999999999,0.0,1,0.161796,0.172356,0.16516674999999997,0.16445700000000002,0.00293672490838009,20,19,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,152,0.375,1.1875,1.1875,0.6796875,0.0,0.9459053029269173,4.2105263157894735,6.256688762070079,0.504111842105263,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599000000000001,0.005599000000000001,0.005599000000000001,0.005599000000000001,0.0,1,0.008319000000000002,0.008319000000000002,0.008319000000000002,0.008319000000000002,0.0,1,0.008438000000000001,0.008438000000000001,0.008438000000000001,0.008438000000000001,0.0,1,0.16071700000000003,0.175436,0.16736075,0.166777,0.003440688039840284,20,19,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,152,0.375,1.1875,1.1875,0.6796875,0.0,0.897827479433262,3.3684210526315788,6.290369127059437,0.48653371710526305,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005679,0.005679,0.005679,0.005679,0.0,1,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.008239000000000002,0.0,1,0.008398,0.008398,0.008398,0.008398,0.0,1,0.157356,0.16771699999999998,0.16126675000000001,0.1600165,0.002902063953034113,20,19,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,152,0.375,1.1875,1.1875,0.6640625,0.0,0.916152378185748,3.3684210526315788,6.260828173207707,0.49527138157894735,uniform,2,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005599000000000001,0.005599000000000001,0.005599000000000001,0.005599000000000001,0.0,1,0.008638999999999999,0.008638999999999999,0.008638999999999999,0.008638999999999999,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.15591700000000003,0.170397,0.16036675000000003,0.158697,0.0036554552640539837,20,18,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,144,0.375,1.125,1.125,0.6484375,0.0,0.9813067629253164,4.444444444444445,6.198304149340603,0.5219184027777777,uniform,0,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
0.005719,0.005719,0.005719,0.005719,0.0,1,0.007958999999999999,0.007958999999999999,0.007958999999999999,0.007958999999999999,0.0,1,0.008478,0.008478,0.008478,0.008478,0.0,1,0.15555600000000003,0.168157,0.15945879999999998,0.158937,0.0027517843229439296,20,18,128,128,1,standard_fused_topk,logit_topk,softmax_renorm,True,standalone_legacy,none,8,2048,768,True,1,144,0.375,1.125,1.125,0.6484375,0.0,0.9162456945817024,3.5555555555555554,6.242502260286123,0.49837239583333326,uniform,1,vllm_fused,KERNEL_ONLY,BF16,generic,generic,none
